sample_id,iteration,seed,M(Q),G(Q),M(Qperc),M(CES),G(CES),needs_ma,needs_im,acceptance,cons_brown,cons_green,recreation,perc_part_time,M(I),G(I),M(E),G(E),Total Resource Error
0,10,25093249062797173789773481043814634713,0.49647550026079246,0.25276740423901395,0.49647550026079246,0.33116916498505106,0.3790416358027896,0.541706618412341,0.7802025484911642,0.42160762634376275,0.222380952380952,0.0,0.7648809523809522,0.05,0.22238095238095237,0.6453345824411135,0.222380952380952,0.6453345824411145,0.0
0,11,112360292329249152845992846838430581788,0.46766431433864214,0.2569236048002213,0.46766431433864214,0.3308778558503532,0.3809241128648931,0.5469810760527586,0.7379742142054891,0.4102793246938397,0.22863690476190443,0.0,0.7678571428571427,0.1,0.22863690476190474,0.6594603108484549,0.22863690476190443,0.6594603108484559,0.0
0,12,120388950466732086747834186432780326999,0.4684995188106095,0.26566514930567264,0.4684995188106095,0.3309278451982959,0.3806916213584931,0.5435658396046221,0.7507572566266658,0.4057747872485755,0.2299464285714282,0.0,0.7678571428571428,0.1,0.22994642857142852,0.6618355724677075,0.2299464285714282,0.6618355724677085,0.0
0,13,217924791098015542278483380080719815330,0.49716769791670545,0.2641431680096791,0.49716769791670545,0.32994011418952957,0.37807124660911795,0.539117036063232,0.7674342446362252,0.4291825081791279,0.22499999999999973,0.0,0.7666666666666666,0.08,0.225,0.6531158730158729,0.22499999999999973,0.6531158730158739,0.0
0,14,188014063479111783507128120969650706364,0.5027687224370679,0.2571549326541384,0.5027687224370679,0.32947277152752796,0.37879546150315846,0.5428953177886909,0.7614048231125706,0.4448461593978616,0.22585119047619018,0.0,0.7672619047619047,0.09,0.22585119047619046,0.6578470337084574,0.22585119047619018,0.6578470337084584,-4.194718913040109e-18
0,15,177407450100309800300969634957035917318,0.48339857994860547,0.26687371474221455,0.48339857994860547,0.32874854933427167,0.3776667384815377,0.5515094647615938,0.7804560781901202,0.3986314530698008,0.2182797619047615,0.0,0.7678571428571428,0.1,0.2182797619047619,0.6460808268113769,0.2182797619047615,0.6460808268113782,0.0
0,16,312537407790844676711821858845565624259,0.48147851305663175,0.25592832104358354,0.48147851305663175,0.3331125882918975,0.382605849879947,0.5467856915343685,0.7903185478268675,0.3932014997140125,0.23403571428571393,0.0,0.7642857142857141,0.04,0.23403571428571424,0.6625326822320567,0.23403571428571393,0.6625326822320576,0.0
0,17,31738771163799736317395271403351543462,0.48884429096532295,0.24554938704233126,0.48884429096532295,0.33174073576505975,0.38106448422743655,0.5338857040110748,0.7506864111319912,0.4381479790049363,0.2301666666666664,0.0,0.7660714285714285,0.07,0.23016666666666666,0.6591026171511327,0.2301666666666664,0.6591026171511336,0.0
0,18,241686715792451210288543578996562890988,0.4940545753189294,0.26310720006990496,0.4940545753189294,0.3308527599202328,0.37926058101767446,0.545307340648126,0.8173972202492636,0.3965825427547996,0.22229166666666636,0.0,0.7648809523809522,0.05,0.22229166666666667,0.6469157852456822,0.22229166666666636,0.6469157852456832,0.0
0,19,212766936786194988305022385390510213708,0.48561700886423287,0.24756913559995963,0.48561700886423287,0.3299779684059277,0.3777349888293021,0.5487114460973705,0.805056890871918,0.3831394084203898,0.21997619047619016,0.0,0.7660714285714285,0.07,0.21997619047619046,0.6441362701591081,0.21997619047619016,0.6441362701591092,-2.7755575615628914e-17
1,0,302934307671667531413257853548643485645,0.5391146497467147,0.21905164260430782,0.5391146497467147,0.40894554898304025,0.3815074708322308,0.6360066675876108,0.7990396846926773,0.4311893211190473,0.34186748120300714,0.0,0.7672619047619045,0.09,0.3418674812030075,0.6498979510483938,0.34186748120300714,0.6498979510483942,0.0
1,1,328530677494498397859470651507255972949,0.5597627868382875,0.2268088020957216,0.5597627868382875,0.4060896095655611,0.3780309631787854,0.637592806566648,0.7960645159353148,0.4642696130776712,0.33309116541353356,0.0,0.7684523809523809,0.11,0.3330911654135338,0.6442847011973925,0.33309116541353356,0.644284701197393,0.0
1,2,312458951358162775936600420074706364002,0.5367560012390417,0.24308412700201087,0.5367560012390417,0.40546982456328323,0.3792169734103994,0.6372977901613278,0.760570984134768,0.4556051175570742,0.3412283385713833,0.0,0.770238095238095,0.14,0.3412678571428571,0.6566309932646487,0.3412283385713833,0.6565947011573112,0.0
1,3,329325272347819381495408738591077500473,0.5154240818993118,0.25506368861354434,0.5154240818993118,0.403364163282468,0.37722686697760116,0.6279144422635636,0.7190714733335523,0.4565845631728555,0.328130639097744,0.0,0.770238095238095,0.14,0.32813063909774437,0.646151396849129,0.328130639097744,0.6461513968491298,0.0
1,4,303416399459424055589361154128267592196,0.523012519853087,0.2629925731233436,0.523012519853087,0.4056243919618502,0.3771028285481141,0.6338379355825859,0.7600070359105469,0.46390951053057095,0.3393233300553858,0.0,0.7684523809523809,0.12,0.33935996240601507,0.6511533210183921,0.3393233300553858,0.6511210584081948,0.0
1,5,47392387440050222334387056025351624211,0.5175397282245593,0.24827117457149106,0.5175397282245593,0.4005922842540528,0.3752989263439801,0.6239865229606961,0.7077201907510168,0.45520113648961796,0.31978132832080175,0.0,0.7726190476190474,0.18,0.31978132832080197,0.6416415705437809,0.31978132832080175,0.6416415705437816,0.0
1,6,32269235461866222275035555492679550579,0.5376637150731731,0.25068503417979265,0.5376637150731731,0.40743567582499624,0.37901517660594547,0.6430919494224119,0.78397784580863,0.44865502319684986,0.336052944862155,0.0,0.7660714285714283,0.07,0.33605294486215537,0.6443669739652329,0.336052944862155,0.6443669739652338,0.0
1,7,335946895643039144262342909566494010940,0.5255862766890721,0.23998209164215167,0.5255862766890721,0.40639703284022977,0.38019177631706175,0.6357924574509138,0.769731659650962,0.44080774882066864,0.3450382205513781,0.0,0.7696428571428571,0.14,0.3450382205513784,0.6599778819316446,0.3450382205513781,0.6599778819316453,0.0
1,8,239957681856335131410575018211164889450,0.5398507514246682,0.2488439017263749,0.5398507514246682,0.4065348120081422,0.3781322785139741,0.6437096411358862,0.770599683612242,0.4441564777280702,0.3328458646616539,0.0,0.7684523809523808,0.11,0.33284586466165406,0.6423397750846164,0.3328458646616539,0.6423397750846167,0.0
1,9,50008373285823983300663084911247910302,0.5208478709338451,0.22715895525293792,0.5208478709338451,0.40446111685697317,0.3787666209506276,0.6405377035423306,0.7686621179540734,0.41865075756744063,0.33154667919799463,0.0,0.770238095238095,0.14,0.3315466791979949,0.64852026416025,0.33154667919799463,0.6485202641602507,-1.1366726871943561e-16
1,10,25093249062797173789773481043814634713,0.5404708876877519,0.2429914343738367,0.5404708876877519,0.4075457674428049,0.37919552131166284,0.6333048802308677,0.7806872283922904,0.44747041620425854,0.3371522556390974,0.0,0.7660714285714285,0.07,0.3371522556390977,0.6460253300997036,0.3371522556390974,0.6460253300997044,0.0
1,11,112360292329249152845992846838430581788,0.5088943208278192,0.2464761473459005,0.5088943208278192,0.40245493722048864,0.37526300191596684,0.6345877399619102,0.7391251096109427,0.4315028066287332,0.3223433583959896,0.0,0.7714285714285714,0.16,0.32234335839598993,0.6387204058624578,0.3223433583959896,0.6387204058624585,0.0
1,12,120388950466732086747834186432780326999,0.5093273655490396,0.2552595194686621,0.5093273655490396,0.4056110660606285,0.3795162326801851,0.6306414045583372,0.7511973374051277,0.4294692624437622,0.3424507352499864,0.0,0.769642857142857,0.13,0.3424761904761905,0.6584040747028862,0.3424507352499864,0.658382399642873,0.0
1,13,217924791098015542278483380080719815330,0.5388838329063522,0.2529209970947823,0.5388838329063522,0.4072827255922612,0.3789257428133625,0.6296114657769026,0.7674521814940516,0.4504008354569652,0.3436572681704257,0.0,0.7666666666666666,0.08,0.34365726817042597,0.6533178237191352,0.3436572681704257,0.6533178237191357,0.0
1,14,188014063479111783507128120969650706364,0.5455492483141506,0.24505765501764246,0.5455492483141506,0.4029112839261467,0.37743865288540046,0.6270152289013143,0.762711997535983,0.47071704107323337,0.33645806235206194,0.0,0.7708333333333333,0.15,0.3365072055137845,0.6577372499257538,0.33645806235206194,0.6576945619441027,-2.4464106872963464e-17
1,15,177407450100309800300969634957035917318,0.5241455644124974,0.25652879925665817,0.5241455644124974,0.4026616081318679,0.37552955910199165,0.6379097175818774,0.7813808322189355,0.419697334432128,0.32437844611528793,0.0,0.7702380952380952,0.14,0.32437844611528815,0.6412457987900516,0.32437844611528793,0.6412457987900521,0.0
1,16,312537407790844676711821858845565624259,0.5248518765927068,0.24721695862059737,0.5248518765927068,0.4098544458836076,0.3825454707602512,0.6345699957540181,0.790194926080724,0.4203835603171909,0.34399342105263125,0.0,0.7648809523809522,0.05,0.34399342105263153,0.6501912156987033,0.34399342105263125,0.650191215698704,0.0
1,17,31738771163799736317395271403351543462,0.5328220039131214,0.2354046077432505,0.5328220039131214,0.4077195794771211,0.3799272157205303,0.6226058246978977,0.7510132733549181,0.46307317983423674,0.33632550125313254,0.0,0.7672619047619047,0.09,0.3363255012531328,0.6445892649720414,0.33632550125313254,0.6445892649720422,0.0
1,18,241686715792451210288543578996562890988,0.5376469073325758,0.25341988649675956,0.5376469073325758,0.407609619692254,0.3796191696457482,0.6320198645967419,0.8178148671344743,0.42213006991520025,0.33597117794486187,0.0,0.7666666666666666,0.08,0.3359711779448621,0.6442725797728502,0.33597117794486187,0.6442725797728508,0.0
1,19,212766936786194988305022385390510213708,0.5283041871825783,0.2376916478679882,0.5283041871825783,0.4048745074126764,0.3761639537776562,0.6385406423386769,0.8056288071285591,0.4039906734391806,0.328911967418546,0.0,0.7684523809523808,0.11,0.3289119674185463,0.6405980167389445,0.328911967418546,0.6405980167389451,0.0
2,0,302934307671667531413257853548643485645,0.5705633546502602,0.21149117974939682,0.5705633546502602,0.46976981402473145,0.37894190956540663,0.6935671747949803,0.8000465745436912,0.4517464363951867,0.4465328947368419,0.0,0.7684523809523808,0.11,0.44653289473684205,0.6459006211180124,0.4465328947368419,0.6459006211180127,0.0
2,1,328530677494498397859470651507255972949,0.5911628715205136,0.21875942879629498,0.5911628715205136,0.4709537457780793,0.3791091862892982,0.6938063058457224,0.7958081106469586,0.49108077711639075,0.448487781954887,0.0,0.7684523809523809,0.11,0.44848778195488714,0.6444283106764378,0.448487781954887,0.6444283106764381,0.0
2,2,312458951358162775936600420074706364002,0.5664311018427965,0.23598448261955557,0.5664311018427965,0.46985238822315323,0.3806556864091877,0.6944140747393517,0.7606937181712702,0.47779860513595096,0.45929469878799023,0.0,0.7708333333333331,0.15,0.45932518796992466,0.6581380007447998,0.45929469878799023,0.6581172985306036,0.0
2,3,329325272347819381495408738591077500473,0.5453604363449497,0.2488130638409985,0.5453604363449497,0.4644851636968804,0.3760741169100426,0.6866831164301337,0.7199844239465424,0.47915338571049476,0.4299987479568747,0.0,0.7720238095238093,0.18,0.43906766917293233,0.648549087266251,0.4299987479568747,0.641347690886735,0.0
2,4,303416399459424055589361154128267592196,0.5519682470422693,0.25597498954509285,0.5519682470422693,0.4663388313470877,0.37408426537202494,0.6925544296651773,0.7605369648061908,0.48653471619771615,0.4308401183718974,0.0,0.770238095238095,0.14,0.4308693609022556,0.6340612505316887,0.4308401183718974,0.63403980673368,0.0
2,5,47392387440050222334387056025351624211,0.5459673461076106,0.24133778354191548,0.5459673461076106,0.46373414476695246,0.3746021784479674,0.6842027322968133,0.7074721828020002,0.47697457227844153,0.4259943609022553,0.0,0.7720238095238093,0.17,0.4259943609022557,0.637417541444387,0.4259943609022553,0.6374175414443877,0.0
2,6,32269235461866222275035555492679550579,0.5671628685632135,0.2431873546442989,0.5671628685632135,0.47042403685547074,0.3791008151235455,0.7000803014320589,0.7845518837083012,0.4722122975466079,0.44775469924812,0.0,0.7678571428571428,0.1,0.44775469924812034,0.6451068300270143,0.44775469924812,0.645106830027015,0.0
2,7,335946895643039144262342909566494010940,0.5555367086590716,0.2333844750752647,0.5555367086590716,0.47021493219081995,0.38010478222157235,0.6935592490404694,0.7702020473116485,0.46510506264209456,0.46097462406015,0.0,0.770833333333333,0.15,0.4609746240601504,0.6587677913541308,0.46097462406015,0.6587677913541314,0.0
2,8,239957681856335131410575018211164889450,0.5691139372122737,0.2415284481632989,0.5691139372122737,0.4688346037971023,0.378225033430772,0.699165587233751,0.7712879179654779,0.4671339250878681,0.44159680451127786,0.0,0.7702380952380952,0.14,0.4415968045112782,0.6422513349749605,0.44159680451127786,0.642251334974961,-2.1192764340302594e-18
2,9,50008373285823983300663084911247910302,0.5516093250300046,0.2199656221399831,0.5516093250300046,0.465436643981642,0.3780718721821914,0.697225008427077,0.7695324755999791,0.4400468489573134,0.4351212406015035,0.0,0.7732142857142855,0.19,0.43512124060150376,0.6454129110156404,0.4351212406015035,0.6454129110156409,-4.85722573273506e-17
2,10,25093249062797173789773481043814634713,0.5710735809452566,0.2359822055607715,0.5710735809452566,0.4676371871339744,0.37482696411165983,0.69223554662563,0.7812519565762049,0.470935178239761,0.4294628495975454,0.0,0.7672619047619047,0.09,0.44688721804511283,0.6427766841644792,0.4294628495975454,0.628688976707656,0.0
2,11,112360292329249152845992846838430581788,0.5388465048946063,0.2397680807811159,0.5388465048946063,0.4659724524826477,0.3770494303825718,0.6916344571836079,0.739882108925171,0.45482140794108006,0.4338261278195486,0.0,0.7726190476190473,0.18,0.4338261278195488,0.641625876587715,0.4338261278195486,0.6416258765877153,0.0
2,12,120388950466732086747834186432780326999,0.5387704147276235,0.24871188983100934,0.5387704147276235,0.4694750658898414,0.3809350268794237,0.6879317829825459,0.7517458486336346,0.4538807613206402,0.4600374894476721,0.0,0.7708333333333331,0.15,0.46005827067669175,0.6604504169543739,0.4600374894476721,0.6604373371590628,0.0
2,13,217924791098015542278483380080719815330,0.5683984785976901,0.24518382156104726,0.5683984785976901,0.4671638669604499,0.37484168793832134,0.6876358140100534,0.7679606740598843,0.47210706493758,0.4321766917293231,0.0,0.7684523809523809,0.11,0.4321766917293233,0.6335672283161822,0.4321766917293231,0.6335672283161825,0.0
2,14,188014063479111783507128120969650706364,0.5755002476613145,0.23669572134647535,0.5755002476613145,0.46577316509499084,0.3776493305446793,0.6832352657456238,0.7630999027939812,0.49537827438351256,0.44937969924811993,0.0,0.7720238095238093,0.17,0.4493796992481202,0.6579282218597063,0.44937969924811993,0.657928221859707,-4.194718913040109e-18
2,15,177407450100309800300969634957035917318,0.5526910390277244,0.24872471563250492,0.5526910390277244,0.464894760005799,0.37563007230564416,0.6939282655643866,0.7818643998574081,0.4392873974874488,0.4315413533834582,0.0,0.7720238095238093,0.17,0.4315413533834586,0.640900906002265,0.4315413533834582,0.6409009060022655,0.0
2,16,312537407790844676711821858845565624259,0.5547623446090375,0.24061592833112178,0.5547623446090375,0.4684845234914137,0.37857608524469977,0.6909490467058211,0.791987867835924,0.44165631232578645,0.4420610902255636,0.0,0.7696428571428571,0.13,0.44206109022556384,0.6438050357922668,0.4420610902255636,0.6438050357922671,0.0
2,17,31738771163799736317395271403351543462,0.5634315822358321,0.2278671316731865,0.5634315822358321,0.4690476025970834,0.37988013206011945,0.6799728100570929,0.752099964326149,0.4840873472841752,0.44510338345864625,0.0,0.7702380952380952,0.14,0.4451033834586466,0.6472517156189953,0.44510338345864625,0.6472517156189957,0.0
2,18,241686715792451210288543578996562890988,0.568911511404169,0.24684102239140376,0.568911511404169,0.4713012441782074,0.37936504557981415,0.6897414818026045,0.8178919944031781,0.44679687674711216,0.44713893294313456,0.0,0.7666666666666666,0.08,0.45123684210526316,0.6451960359579767,0.44713893294313456,0.6420359995145265,-5.551115123125783e-17
2,19,212766936786194988305022385390510213708,0.5591570917393545,0.2312149950784308,0.5591570917393545,0.4711924527475306,0.37843906161280805,0.6972233848826668,0.8050492250636314,0.42638793316998647,0.44780357142857097,0.0,0.7666666666666666,0.08,0.4478035714285714,0.6423216283321055,0.44780357142857097,0.642321628332106,-3.360094998463084e-17
3,0,302934307671667531413257853548643485645,0.5957701239719096,0.20573195950229498,0.5957701239719096,0.5258797881054231,0.3783426700879053,0.7345318682095656,0.8001811893202092,0.4760802365302423,0.554519736842105,0.0,0.770238095238095,0.14,0.5545197368421052,0.6401553027157214,0.554519736842105,0.6401553027157216,0.0
3,1,328530677494498397859470651507255972949,0.6152837989237948,0.21276966926549634,0.6152837989237948,0.5273269303525521,0.3797840960474397,0.7337567097910042,0.7960488154728097,0.515930086749184,0.5628092105263156,0.0,0.769047619047619,0.12,0.5628092105263157,0.6452235223522355,0.5628092105263156,0.6452235223522356,0.0
3,2,312458951358162775936600420074706364002,0.5895531914789435,0.23020804397016437,0.5895531914789435,0.5225193060638891,0.37563351090063857,0.7359098523276677,0.7606859021029821,0.4988164582405855,0.5406271929824559,0.0,0.7714285714285712,0.16,0.5406271929824561,0.633983190413993,0.5406271929824559,0.6339831904139932,0.0
3,3,329325272347819381495408738591077500473,0.5686135675146483,0.24354724598563643,0.5686135675146483,0.5192177386800868,0.3747926859802214,0.7282898417318008,0.7195135891663113,0.501240566153776,0.5290266301623884,0.0,0.7714285714285712,0.17,0.5563004385964911,0.6493769143740171,0.5290266301623884,0.631816193881092,0.0
3,4,303416399459424055589361154128267592196,0.5742258956816099,0.2507490893896223,0.5742258956816099,0.5221579294641034,0.3747673425265592,0.7339396508078984,0.7608550852689203,0.5083928598693369,0.5407346491228068,0.0,0.7714285714285712,0.16,0.540734649122807,0.6349266146202982,0.5407346491228068,0.6349266146202983,-1.7730093651927015e-17
3,5,47392387440050222334387056025351624211,0.5678352219177134,0.23612494758059177,0.5678352219177134,0.5157453249308442,0.37328174928332514,0.7245377218721505,0.7085354046891985,0.4969586882935665,0.5225899122807013,0.0,0.7749999999999997,0.22,0.5225899122807017,0.6345160532268014,0.5225899122807013,0.634516053226802,-5.551115123125783e-17
3,6,32269235461866222275035555492679550579,0.5894619903473451,0.23750785159944685,0.5894619903473451,0.5240242644350819,0.3759080587692022,0.7404690077225805,0.7846442742642664,0.4930479454763013,0.5459385964912278,0.0,0.769047619047619,0.12,0.545938596491228,0.6349983129006862,0.5459385964912278,0.6349983129006865,0.0
3,7,335946895643039144262342909566494010940,0.5786714403614822,0.22798399123736374,0.5786714403614822,0.5254690682354084,0.38121368395010186,0.7330615216990375,0.7710160709822569,0.4876749493425703,0.5768092105263155,0.0,0.7726190476190473,0.18,0.5768092105263157,0.6611701929474384,0.5768092105263155,0.6611701929474388,-2.722469771593728e-18
3,8,239957681856335131410575018211164889450,0.5919979967736992,0.2361722122256952,0.5919979967736992,0.5225241724923879,0.37458062733457637,0.7400515548009371,0.77162003945808,0.4889336792603338,0.5361890375452806,0.0,0.7708333333333331,0.15,0.5482872807017543,0.6371730548478317,0.5361890375452806,0.6292120823629249,0.0
3,9,50008373285823983300663084911247910302,0.5763606398712477,0.2148114290250859,0.5763606398712477,0.5212821009860731,0.3789570898102361,0.7385835698086345,0.7698639126327116,0.4616548199995353,0.546614035087719,0.0,0.7738095238095235,0.2,0.5466140350877192,0.6463131880476298,0.546614035087719,0.64631318804763,-1.734723475976807e-17
3,10,25093249062797173789773481043814634713,0.5940037526814332,0.2297765938632636,0.5940037526814332,0.5160212893244451,0.3699714320595805,0.7331924533576887,0.7825357446442139,0.49042079887968015,0.5086514460887733,0.0,0.7714285714285712,0.16,0.5442807017543859,0.6401410198555957,0.5086514460887733,0.615634621326062,0.0
3,11,112360292329249152845992846838430581788,0.5626230855547009,0.23513855482167337,0.5626230855547009,0.5209736741612296,0.3786349797421506,0.7317449401207586,0.7401840519913613,0.4783264769321602,0.5438048245614032,0.0,0.7744047619047616,0.21,0.5438048245614034,0.6444835568101623,0.5438048245614032,0.6444835568101628,0.0
3,12,120388950466732086747834186432780326999,0.5614252689512113,0.24332933953326627,0.5614252689512113,0.5249514808811003,0.38142169003512716,0.7289013387553083,0.7519335302135808,0.4753573878799985,0.5749659128235173,0.0,0.7714285714285714,0.16,0.5749824561403508,0.6607939982913285,0.5749659128235173,0.6607856770562615,0.0
3,13,217924791098015542278483380080719815330,0.5911202434595296,0.23937534653965556,0.5911202434595296,0.5211914390834533,0.3729855929226727,0.7300162011881101,0.768626139374462,0.4929658479944035,0.5342105263157892,0.0,0.770238095238095,0.14,0.5342105263157895,0.6297701149425288,0.5342105263157892,0.629770114942529,0.0
3,14,188014063479111783507128120969650706364,0.5983213251946843,0.23016784278307306,0.5983213251946843,0.5215325248770103,0.378429231904226,0.7230583963164556,0.7632814825531922,0.5182944670612002,0.564114035087719,0.0,0.7726190476190474,0.18,0.5641140350877193,0.6590437574834005,0.564114035087719,0.6590437574834009,-4.194718913040109e-18
3,15,177407450100309800300969634957035917318,0.5749028112504052,0.2422377930661761,0.5749028112504052,0.5212413731831467,0.374349131632965,0.7357895624526857,0.781405140374523,0.4582588477830494,0.5363442982456136,0.0,0.770833333333333,0.15,0.536344298245614,0.6328392340937062,0.5363442982456136,0.6328392340937066,-2.5545430805240887e-17
3,16,312537407790844676711821858845565624259,0.5782518168210684,0.23534324307950275,0.5782518168210684,0.5235733391334156,0.3774029555993415,0.7330961938827073,0.7919287496782182,0.46290061365531654,0.5489013157894733,0.0,0.7696428571428571,0.13,0.5489013157894737,0.6403286069860448,0.5489013157894733,0.6403286069860451,-1.0759859528971377e-17
3,17,31738771163799736317395271403351543462,0.5867705430012653,0.22115137388646192,0.5867705430012653,0.5211396935174283,0.37762958290657594,0.7219095924887307,0.7532712225147499,0.5028247865308137,0.5420241228070172,0.0,0.7738095238095236,0.2,0.5420241228070175,0.6412073409045852,0.5420241228070172,0.6412073409045856,0.0
3,18,241686715792451210288543578996562890988,0.5931249907340157,0.24140891036725245,0.5931249907340157,0.5247939827551835,0.37662672446767076,0.7310453273016626,0.818168001353388,0.4703285146254177,0.5438375544970194,0.0,0.7672619047619045,0.09,0.5661403508771929,0.6460005422993493,0.5438375544970194,0.6318931129823664,0.0
3,19,212766936786194988305022385390510213708,0.5830270964481158,0.22605494002860713,0.5830270964481158,0.5246278149284435,0.37582233350217337,0.7384399985990003,0.8061035268855886,0.4468905586508671,0.5492083333333331,0.0,0.7690476190476189,0.12,0.5492083333333333,0.6367020711630378,0.5492083333333331,0.6367020711630381,0.0
4,0,302934307671667531413257853548643485645,0.616225779024471,0.20130883554081366,0.616225779024471,0.5740335602954744,0.3769829406312277,0.7656691683897479,0.8006628099912063,0.49692092446347585,0.6577612781954884,0.0,0.7720238095238093,0.17,0.6577612781954888,0.6388484235373462,0.6577612781954884,0.6388484235373466,0.0
4,1,328530677494498397859470651507255972949,0.6345206327036039,0.20768920237832283,0.6345206327036039,0.575341483387882,0.38019465805965297,0.7621464705416118,0.7968153424939907,0.5379907820676266,0.6692581453634082,0.0,0.7720238095238093,0.18,0.6692581453634086,0.6465897039328324,0.6692581453634082,0.6465897039328329,0.0
4,2,312458951358162775936600420074706364002,0.6086006568712176,0.22520755389497416,0.6086006568712176,0.572866203315231,0.37630487474209373,0.7665067815144373,0.7608728048596143,0.519666728232552,0.6503123433583957,0.0,0.7720238095238093,0.17,0.6503123433583959,0.634763095813319,0.6503123433583957,0.6347630958133191,0.0
4,3,329325272347819381495408738591077500473,0.587133959031627,0.23853404568146444,0.587133959031627,0.5663766127115016,0.3731387786006589,0.7596374108696687,0.7200590988921859,0.5203712049227517,0.6224486226435915,0.0,0.7726190476190474,0.18,0.6679273182957394,0.6508988266548594,0.6224486226435915,0.6261226788784349,-5.1838482546412185e-17
4,4,303416399459424055589361154128267592196,0.5921188901417694,0.24629895759435821,0.5921188901417694,0.5716231639683714,0.37499004473644165,0.7631617872865603,0.7608929187181138,0.5275619472950297,0.6469298245614032,0.0,0.7720238095238094,0.17,0.6469298245614035,0.6341857142857144,0.6469298245614032,0.6341857142857146,0.0
4,5,47392387440050222334387056025351624211,0.5855178698492413,0.2318372552885467,0.5855178698492413,0.5655317356140672,0.3731600852913347,0.7561342031097993,0.7085912910358699,0.5168897583349041,0.6263689815623682,0.0,0.7755952380952378,0.23,0.6288712406015037,0.6338274108691181,0.6263689815623682,0.6324045497331435,0.0
4,6,32269235461866222275035555492679550579,0.6078670305079528,0.23263759087664568,0.6078670305079528,0.5735208384513807,0.37603260901853225,0.7700438379523311,0.7852978166682638,0.513477653887554,0.6535497222456601,0.0,0.7708333333333333,0.15,0.6535654761904762,0.6356319466048247,0.6535497222456601,0.6356243687009621,0.0
4,7,335946895643039144262342909566494010940,0.5971054169386608,0.222897298676324,0.5971054169386608,0.5773570382336755,0.3816665896801296,0.7639532799918082,0.7702503142461384,0.506838314314866,0.6964107142857139,0.0,0.7714285714285712,0.16,0.6964107142857142,0.660497120259044,0.6964107142857139,0.6604971202590443,0.0
